ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
15126,PHYS,1429,017,Laboratory,"1","Maxim Bychkov, Xin Sun","We 2:00PM - 3:50PM","Physics Bldg 213","General Physics I Workshop","",Closed,24,2,0,"A required two-hour workshop accompanying PHYS 1425, including laboratory and tutorial activities. Corequisite: PHYS 1425."
11273,PHYS,1429,018,Laboratory,"1","Daniel Abrams, Maxim Bychkov","We 4:00PM - 5:50PM","Physics Bldg 215","General Physics I Workshop","",Closed,24,2,0,"A required two-hour workshop accompanying PHYS 1425, including laboratory and tutorial activities. Corequisite: PHYS 1425."
11274,PHYS,1429,019,Laboratory,"1","Chung Ting Ma, Maxim Bychkov","We 4:00PM - 5:50PM","Physics Bldg 213","General Physics I Workshop","",Closed,24,2,0,"A required two-hour workshop accompanying PHYS 1425, including laboratory and tutorial activities. Corequisite: PHYS 1425."
11275,PHYS,1429,020,Laboratory,"1","Maxim Bychkov, Syed Raza","We 6:00PM - 7:50PM","Physics Bldg 215","General Physics I Workshop","",Closed,24,2,0,"A required two-hour workshop accompanying PHYS 1425, including laboratory and tutorial activities. Corequisite: PHYS 1425."
15125,PHYS,1429,021,Laboratory,"1","Maxim Bychkov","We 6:00PM - 7:50PM","Physics Bldg 213","General Physics I Workshop","",Closed,12,0,0,"A required two-hour workshop accompanying PHYS 1425, including laboratory and tutorial activities. Corequisite: PHYS 1425."
11276,PHYS,1429,022,Laboratory,"1","Maxim Bychkov, Wenjiang Fan","Th 10:00AM - 11:50AM","Physics Bldg 215","General Physics I Workshop","",Closed,24,2,0,"A required two-hour workshop accompanying PHYS 1425, including laboratory and tutorial activities. Corequisite: PHYS 1425."
15881,PHYS,1429,023,Laboratory,"1","Maxim Bychkov","Th 10:00AM - 11:50AM","Physics Bldg 213","General Physics I Workshop","",Closed,0,0,0,"A required two-hour workshop accompanying PHYS 1425, including laboratory and tutorial activities. Corequisite: PHYS 1425."
11277,PHYS,1429,024,Laboratory,"1","Maxim Bychkov, Wenjiang Fan","Th 12:00PM - 1:50PM","Physics Bldg 215","General Physics I Workshop","",Closed,24,2,0,"A required two-hour workshop accompanying PHYS 1425, including laboratory and tutorial activities. Corequisite: PHYS 1425."
11278,PHYS,1429,025,Laboratory,"1","Anjana Malinge Samarakoon, Maxim Bychkov","Th 12:00PM - 1:50PM","Physics Bldg 213","General Physics I Workshop","",Closed,24,2,0,"A required two-hour workshop accompanying PHYS 1425, including laboratory and tutorial activities. Corequisite: PHYS 1425."
11279,PHYS,1429,026,Laboratory,"1","Alexander Sirota, Maxim Bychkov","Th 2:00PM - 3:50PM","Physics Bldg 215","General Physics I Workshop","",Closed,24,2,0,"A required two-hour workshop accompanying PHYS 1425, including laboratory and tutorial activities. Corequisite: PHYS 1425."
11280,PHYS,1429,027,Laboratory,"1","Maxim Bychkov, Xin Sun","Th 2:00PM - 3:50PM","Physics Bldg 213","General Physics I Workshop","",Closed,24,2,0,"A required two-hour workshop accompanying PHYS 1425, including laboratory and tutorial activities. Corequisite: PHYS 1425."
11281,PHYS,1429,028,Laboratory,"1","Alexander Sirota, Maxim Bychkov","Th 4:00PM - 5:50PM","Physics Bldg 213","General Physics I Workshop","",Closed,24,2,0,"A required two-hour workshop accompanying PHYS 1425, including laboratory and tutorial activities. Corequisite: PHYS 1425."
11282,PHYS,1429,029,Laboratory,"1","Maxim Bychkov, Trinh Thi Ngoc Le","Th 4:00PM - 5:50PM","Physics Bldg 215","General Physics I Workshop","",Closed,12,2,0,"A required two-hour workshop accompanying PHYS 1425, including laboratory and tutorial activities. Corequisite: PHYS 1425."
11283,PHYS,1620,100,Lecture,"4","Kent Paschke","MoWeFr 9:00AM - 9:50AM","Physics Bldg 204","Introductory Physics II:Gravitation, Oscillations, Waves & Thermodynamics","",Open,38,80,0,"Second semester of a four-semester sequence for prospective physics and other science majors. Topics include gravitation and Kepler's laws; harmonic motion; thermodynamics; wave motion; sound; optics. Three lecture hours, one problem hour. Prerequisite: PHYS 1610; corequisite: MATH 1320."
11285,PHYS,1620,101,Discussion,"4","Kent Paschke","We 1:00PM - 1:50PM","Physics Bldg 210","Introductory Physics II:Gravitation, Oscillations, Waves & Thermodynamics","",Open,30,35,0,"Second semester of a four-semester sequence for prospective physics and other science majors. Topics include gravitation and Kepler's laws; harmonic motion; thermodynamics; wave motion; sound; optics. Three lecture hours, one problem hour. Prerequisite: PHYS 1610; corequisite: MATH 1320."
11284,PHYS,1620,102,Discussion,"4","Kent Paschke","Th 3:30PM - 4:20PM","Physics Bldg 210","Introductory Physics II:Gravitation, Oscillations, Waves & Thermodynamics","",Open,8,35,0,"Second semester of a four-semester sequence for prospective physics and other science majors. Topics include gravitation and Kepler's laws; harmonic motion; thermodynamics; wave motion; sound; optics. Three lecture hours, one problem hour. Prerequisite: PHYS 1610; corequisite: MATH 1320."
11286,PHYS,2020,001,Lecture,"4","Robert Hirosky","TuTh 9:30AM - 10:45AM","Physics Bldg 203","Principles of Physics II","",Closed,181,180,0,"PHYS 2010 and 2020 constitute terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3150 and above. Students who plan to take more physics should take PHYS 1610, 1620, PHYS 2610, 2620 or  PHYS 2310, 2320, 2620. PHYS 2010, 2020, in conjunction with the laboratory, PHYS 2030, 2040, satisfies the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours; two hours of recitation and problem work."
11287,PHYS,2020,002,Lecture,"4","Nilanga Liyanage","TuTh 11:00AM - 12:15PM","Physics Bldg 203","Principles of Physics II","",Closed,182,180,0,"PHYS 2010 and 2020 constitute terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3150 and above. Students who plan to take more physics should take PHYS 1610, 1620, PHYS 2610, 2620 or  PHYS 2310, 2320, 2620. PHYS 2010, 2020, in conjunction with the laboratory, PHYS 2030, 2040, satisfies the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours; two hours of recitation and problem work."
11288,PHYS,2020,101,Discussion,"0","Robert Hirosky","Tu 12:30PM - 2:00PM","Dell 2 100","Principles of Physics II","",Open,29,32,0,"PHYS 2010 and 2020 constitute terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3150 and above. Students who plan to take more physics should take PHYS 1610, 1620, PHYS 2610, 2620 or  PHYS 2310, 2320, 2620. PHYS 2010, 2020, in conjunction with the laboratory, PHYS 2030, 2040, satisfies the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours; two hours of recitation and problem work."
11289,PHYS,2020,102,Discussion,"0","Robert Hirosky","Tu 2:00PM - 3:30PM","Dell 2 100","Principles of Physics II","",Closed,31,32,0,"PHYS 2010 and 2020 constitute terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3150 and above. Students who plan to take more physics should take PHYS 1610, 1620, PHYS 2610, 2620 or  PHYS 2310, 2320, 2620. PHYS 2010, 2020, in conjunction with the laboratory, PHYS 2030, 2040, satisfies the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours; two hours of recitation and problem work."
11290,PHYS,2020,103,Discussion,"0","Robert Hirosky","Tu 3:30PM - 5:00PM","Chemistry Bldg 303","Principles of Physics II","",Closed,32,32,0,"PHYS 2010 and 2020 constitute terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3150 and above. Students who plan to take more physics should take PHYS 1610, 1620, PHYS 2610, 2620 or  PHYS 2310, 2320, 2620. PHYS 2010, 2020, in conjunction with the laboratory, PHYS 2030, 2040, satisfies the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours; two hours of recitation and problem work."
11291,PHYS,2020,104,Discussion,"0","Robert Hirosky","Tu 5:00PM - 6:30PM","Shannon House 107","Principles of Physics II","",Open,31,32,0,"PHYS 2010 and 2020 constitute terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3150 and above. Students who plan to take more physics should take PHYS 1610, 1620, PHYS 2610, 2620 or  PHYS 2310, 2320, 2620. PHYS 2010, 2020, in conjunction with the laboratory, PHYS 2030, 2040, satisfies the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours; two hours of recitation and problem work."
11292,PHYS,2020,105,Discussion,"0","Robert Hirosky","We 2:00PM - 3:15PM","Dell 2 100","Principles of Physics II","",Open,31,32,0,"PHYS 2010 and 2020 constitute terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3150 and above. Students who plan to take more physics should take PHYS 1610, 1620, PHYS 2610, 2620 or  PHYS 2310, 2320, 2620. PHYS 2010, 2020, in conjunction with the laboratory, PHYS 2030, 2040, satisfies the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours; two hours of recitation and problem work."
11293,PHYS,2020,106,Discussion,"0","Robert Hirosky","We 3:30PM - 4:45PM","Chemistry Bldg 303","Principles of Physics II","",Closed,32,32,0,"PHYS 2010 and 2020 constitute terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3150 and above. Students who plan to take more physics should take PHYS 1610, 1620, PHYS 2610, 2620 or  PHYS 2310, 2320, 2620. PHYS 2010, 2020, in conjunction with the laboratory, PHYS 2030, 2040, satisfies the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours; two hours of recitation and problem work."
11294,PHYS,2020,107,Discussion,"0","Robert Hirosky","We 3:30PM - 5:00PM","Shannon House 107","Principles of Physics II","",Closed,32,32,0,"PHYS 2010 and 2020 constitute terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3150 and above. Students who plan to take more physics should take PHYS 1610, 1620, PHYS 2610, 2620 or  PHYS 2310, 2320, 2620. PHYS 2010, 2020, in conjunction with the laboratory, PHYS 2030, 2040, satisfies the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours; two hours of recitation and problem work."
11295,PHYS,2020,108,Discussion,"0","Robert Hirosky","We 5:00PM - 6:30PM","Shannon House 107","Principles of Physics II","",Open,26,32,0,"PHYS 2010 and 2020 constitute terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3150 and above. Students who plan to take more physics should take PHYS 1610, 1620, PHYS 2610, 2620 or  PHYS 2310, 2320, 2620. PHYS 2010, 2020, in conjunction with the laboratory, PHYS 2030, 2040, satisfies the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours; two hours of recitation and problem work."
11296,PHYS,2020,109,Discussion,"0","Robert Hirosky","Th 12:30PM - 2:00PM","Dell 2 100","Principles of Physics II","",Closed,34,32,0,"PHYS 2010 and 2020 constitute terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3150 and above. Students who plan to take more physics should take PHYS 1610, 1620, PHYS 2610, 2620 or  PHYS 2310, 2320, 2620. PHYS 2010, 2020, in conjunction with the laboratory, PHYS 2030, 2040, satisfies the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours; two hours of recitation and problem work."
11297,PHYS,2020,110,Discussion,"0","Robert Hirosky","Th 2:00PM - 3:30PM","Dell 2 100","Principles of Physics II","",Closed,32,32,0,"PHYS 2010 and 2020 constitute terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3150 and above. Students who plan to take more physics should take PHYS 1610, 1620, PHYS 2610, 2620 or  PHYS 2310, 2320, 2620. PHYS 2010, 2020, in conjunction with the laboratory, PHYS 2030, 2040, satisfies the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours; two hours of recitation and problem work."
11298,PHYS,2020,111,Discussion,"0","Robert Hirosky","Th 3:30PM - 5:00PM","Dell 2 100","Principles of Physics II","",Closed,32,32,0,"PHYS 2010 and 2020 constitute terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3150 and above. Students who plan to take more physics should take PHYS 1610, 1620, PHYS 2610, 2620 or  PHYS 2310, 2320, 2620. PHYS 2010, 2020, in conjunction with the laboratory, PHYS 2030, 2040, satisfies the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours; two hours of recitation and problem work."
11299,PHYS,2020,112,Discussion,"0","Robert Hirosky","Th 5:00PM - 6:30PM","Shannon House 107","Principles of Physics II","",Open,23,30,0,"PHYS 2010 and 2020 constitute terminal course sequence covering the principles of mechanics, heat, electricity and magnetism, optics, atomic, solid state, nuclear, and particle physics. A working knowledge of arithmetic, elementary algebra, and trigonometry is essential. The PHYS 2010 - 2020 sequence does not normally serve as prerequisite for the courses numbered 3150 and above. Students who plan to take more physics should take PHYS 1610, 1620, PHYS 2610, 2620 or  PHYS 2310, 2320, 2620. PHYS 2010, 2020, in conjunction with the laboratory, PHYS 2030, 2040, satisfies the physics requirement of medical and dental schools. PHYS 2010 is prerequisite for 2020. Three lecture hours; two hours of recitation and problem work."
11300,PHYS,2040,001,Laboratory,"1","Jongsoo Yoon, Long Chen, Maxim Bychkov","Mo 9:00AM - 10:50AM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,23,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11301,PHYS,2040,002,Laboratory,"1","Jongsoo Yoon, Long Chen, Maxim Bychkov","Mo 11:00AM - 12:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,24,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11302,PHYS,2040,003,Laboratory,"1","Jongsoo Yoon, Maxim Bychkov, Sheng Gao","Mo 1:00PM - 2:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,24,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11303,PHYS,2040,004,Laboratory,"1","Jongsoo Yoon, Maxim Bychkov, Sheng Gao","Mo 3:00PM - 4:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,24,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11304,PHYS,2040,005,Laboratory,"1","Chunruo Duan, Jongsoo Yoon, Maxim Bychkov","Mo 5:00PM - 6:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,24,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11305,PHYS,2040,006,Laboratory,"1","Jongsoo Yoon, Maxim Bychkov, Sharmistha Sahoo","Tu 9:00AM - 10:50AM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,24,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11306,PHYS,2040,007,Laboratory,"1","Jongsoo Yoon, Maxim Bychkov, Sharmistha Sahoo","Tu 11:00AM - 12:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,24,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11307,PHYS,2040,008,Laboratory,"1","Jongsoo Yoon, Maxim Bychkov, Sheng Gao","Tu 1:00PM - 2:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,23,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11308,PHYS,2040,009,Laboratory,"1","Chunruo Duan, Jongsoo Yoon, Maxim Bychkov","Tu 3:00PM - 4:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,23,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11309,PHYS,2040,010,Laboratory,"1","Chunruo Duan, Jongsoo Yoon, Maxim Bychkov","Tu 5:00PM - 6:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,24,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
15882,PHYS,2040,011,Laboratory,"1","Jongsoo Yoon, Maxim Bychkov","Tu 7:00PM - 8:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,0,0,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11310,PHYS,2040,012,Laboratory,"1","Enhao Song, Jongsoo Yoon, Maxim Bychkov","We 9:00AM - 10:50AM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,23,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11311,PHYS,2040,013,Laboratory,"1","Jongsoo Yoon, Long Chen, Maxim Bychkov","We 11:00AM - 12:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,24,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11312,PHYS,2040,014,Laboratory,"1","Jongsoo Yoon, Maxim Bychkov, Quang Le","We 1:00PM - 2:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,24,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11313,PHYS,2040,015,Laboratory,"1","Jongsoo Yoon, Maxim Bychkov, Quang Le","We 3:00PM - 4:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,24,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11314,PHYS,2040,016,Laboratory,"1","Enhao Song, Jongsoo Yoon, Maxim Bychkov","We 5:00PM - 6:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,23,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11315,PHYS,2040,017,Laboratory,"1","Jongsoo Yoon, Maxim Bychkov","Th 9:00AM - 10:50AM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,0,0,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11316,PHYS,2040,018,Laboratory,"1","Jongsoo Yoon, Maxim Bychkov, Sharmistha Sahoo","Th 11:00AM - 12:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,23,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11317,PHYS,2040,019,Laboratory,"1","Jongsoo Yoon, Maxim Bychkov, Quang Le","Th 1:00PM - 2:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,22,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11318,PHYS,2040,020,Laboratory,"1","Jongsoo Yoon, Maxim Bychkov, Vinh Hoang","Th 3:00PM - 4:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,12,2,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
11319,PHYS,2040,021,Laboratory,"1","Jongsoo Yoon, Maxim Bychkov","Th 5:00PM - 6:50PM","Physics Bldg 212","Basic Physics Laboratory II","",Closed,0,0,0,"Selected experiments in the different branches of physics are carried out and written up by the student. One two-hour exercise per week. Prerequisite: 2030; corequisite: PHYS 2010, 2020 or 2310, 2320. Premedical and pre-dental students should elect this course along with PHYS 2010, 2020; it is an option for others."
16047,PHYS,2415,001,Lecture,"3","Blaine Norum","TuTh 11:00AM - 12:15PM","Physics Bldg 204","General Physics II","",Open,47,85,0,"Second semester of introductory physics for engineers. Electrostatics, including conductors and insulators; DC circuits; magnetic forces and fields; magnetic effects of moving charges and currents; electromagnetic induction; Maxwell's equations; electromagnetic oscillations and waves. Introduces geometrical and physical optics. Three lecture hours. Prerequisite: PHYS 1425 and APMA 1110 or MATH 1320."
16048,PHYS,2415,002,Lecture,"3","Stephen Thornton","TBA","Web-Based Course","General Physics II","",Open,44,60,0,"Second semester of introductory physics for engineers. Electrostatics, including conductors and insulators; DC circuits; magnetic forces and fields; magnetic effects of moving charges and currents; electromagnetic induction; Maxwell's equations; electromagnetic oscillations and waves. Introduces geometrical and physical optics. Three lecture hours. Prerequisite: PHYS 1425 and APMA 1110 or MATH 1320."
15883,PHYS,2419,001,Laboratory,"1","Caixia Bu, Maxim Bychkov","Mo 10:00AM - 11:50AM","Physics Bldg 213","General Physics II Workshop","",Closed,18,2,0,"A required two-hour workshop accompanying PHYS 2419, including laboratory and tutorial activities.   Prerequisite: PHYS 2415."
15884,PHYS,2419,002,Laboratory,"1","Maxim Bychkov, Pengqing Zhang","Mo 12:00PM - 1:50PM","Physics Bldg 213","General Physics II Workshop","",Closed,21,2,0,"A required two-hour workshop accompanying PHYS 2419, including laboratory and tutorial activities.   Prerequisite: PHYS 2415."
15885,PHYS,2419,003,Laboratory,"1","Caixia Bu, Maxim Bychkov","Mo 2:00PM - 3:50PM","Physics Bldg 213","General Physics II Workshop","",Closed,21,2,0,"A required two-hour workshop accompanying PHYS 2419, including laboratory and tutorial activities.   Prerequisite: PHYS 2415."
15886,PHYS,2419,004,Laboratory,"1","Maxim Bychkov, Pengqing Zhang","Mo 4:00PM - 5:50PM","Physics Bldg 213","General Physics II Workshop","",Closed,19,2,0,"A required two-hour workshop accompanying PHYS 2419, including laboratory and tutorial activities.   Prerequisite: PHYS 2415."
15887,PHYS,2419,005,Laboratory,"1","Maxim Bychkov, Pengqing Zhang","Mo 6:00PM - 7:50PM","Physics Bldg 213","General Physics II Workshop","",Closed,20,2,0,"A required two-hour workshop accompanying PHYS 2419, including laboratory and tutorial activities.   Prerequisite: PHYS 2415."
11325,PHYS,2620,100,Lecture,"4","Dinko Pocanic","MoWeFr 12:00PM - 12:50PM","Physics Bldg 204","Modern Physics","",Open,96,120,0,"Review of relativity; Introduction to quantum physics, atomic structure, nuclear and elementary particle physics, condensed matter physics and cosmology. Three lecture hours, one problem hour.  Prerequisite: PHYS 2320, 2415, or 2610, and MATH 2310 or instructor permission."
11326,PHYS,2620,101,Discussion,"4","Dinko Pocanic","Tu 3:30PM - 4:20PM","Maury Hall 115","Modern Physics","",Open,38,60,0,"Review of relativity; Introduction to quantum physics, atomic structure, nuclear and elementary particle physics, condensed matter physics and cosmology. Three lecture hours, one problem hour.  Prerequisite: PHYS 2320, 2415, or 2610, and MATH 2310 or instructor permission."
11327,PHYS,2620,102,Discussion,"4","Dinko Pocanic","We 2:00PM - 2:50PM","Dell 1 103","Modern Physics","",Open,58,60,0,"Review of relativity; Introduction to quantum physics, atomic structure, nuclear and elementary particle physics, condensed matter physics and cosmology. Three lecture hours, one problem hour.  Prerequisite: PHYS 2320, 2415, or 2610, and MATH 2310 or instructor permission."
11320,PHYS,2640,100,Lecture,"3","Richard Marshall","Fr 2:00PM - 2:50PM","Physics Bldg 216","Elementary Laboratory II","",Open,39,40,0,"Elementary Lab for Physics Majors, 2nd semester. Selected experiments in electricity and magnetism, and modern physics. One lecture hour and four laboratory hours per week. Prerequisite: PHYS 1610, 1620, 2610, 2630; co-requisite: PHYS 2620; or instructor permission."
