ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
11893,PSYC,8998,027,Independent Study,"1 - 12","Nicholas Reppucci","TBA","TBA","Non-Topical Research, Preparation for Thesis","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
11894,PSYC,8998,028,Independent Study,"1 - 12","Timothy Salthouse","TBA","TBA","Non-Topical Research, Preparation for Thesis","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
11895,PSYC,8998,029,Independent Study,"1 - 12","Karen Schmidt","TBA","TBA","Non-Topical Research, Preparation for Thesis","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
15154,PSYC,8998,030,Independent Study,"1 - 12","Xin Tong","TBA","TBA","Non-Topical Research, Preparation for Thesis","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
11896,PSYC,8998,031,Independent Study,"1 - 12","Bethany Teachman","TBA","TBA","Non-Topical Research, Preparation for Thesis","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
11897,PSYC,8998,032,Independent Study,"1 - 12","Sophie Trawalter","TBA","TBA","Non-Topical Research, Preparation for Thesis","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
11898,PSYC,8998,033,Independent Study,"1 - 12","Eric Turkheimer","TBA","TBA","Non-Topical Research, Preparation for Thesis","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
11900,PSYC,8998,035,Independent Study,"1 - 12","Cedric Williams","TBA","TBA","Non-Topical Research, Preparation for Thesis","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
11901,PSYC,8998,036,Independent Study,"1 - 12","Daniel Willingham","TBA","TBA","Non-Topical Research, Preparation for Thesis","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
13441,PSYC,8998,037,Independent Study,"1 - 12","Melvin Wilson","TBA","TBA","Non-Topical Research, Preparation for Thesis","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
13523,PSYC,8998,038,Independent Study,"1 - 12","Timothy Wilson","TBA","TBA","Non-Topical Research, Preparation for Thesis","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
14513,PSYC,8998,039,Independent Study,"1 - 12","Amrisha Vaish","TBA","TBA","Non-Topical Research, Preparation for Thesis","",Open,0,30,0,"For master's research, taken before a thesis director has been selected."
11513,PSYC,9501,001,Independent Study,"1 - 12","Joseph Allen","TBA","TBA","Topical Research","Adolescent Social Development",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11512,PSYC,9501,002,Independent Study,"1 - 12","Steven Boker","TBA","TBA","Topical Research","Dynamical Systems",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11511,PSYC,9501,004,Independent Study,"1 - 12","Peter Brunjes","TBA","TBA","Topical Research","Brain Development",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11510,PSYC,9501,005,Independent Study,"1 - 12","Gerald Clore","TBA","TBA","Topical Research","Emotion and Cognition",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11509,PSYC,9501,006,Independent Study,"1 - 12","James Coan","TBA","TBA","Topical Research","Affective Neuroscience",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11508,PSYC,9501,007,Independent Study,"1 - 12","Benjamin Converse","TBA","TBA","Topical Research","Social Judgment",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11507,PSYC,9501,009,Independent Study,"1 - 12","Chad Dodson","TBA","TBA","Topical Research","Memory Distortion",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11506,PSYC,9501,010,Independent Study,"1 - 12","Robert Emery","TBA","TBA","Topical Research","Family Psychopathology",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11505,PSYC,9501,011,Independent Study,"1 - 12","Alev Erisir","TBA","TBA","Topical Research","Plasticity",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
14128,PSYC,9501,012,Independent Study,"1 - 12","David Hill","TBA","TBA","Topical Research","Sensory Maturation",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11504,PSYC,9501,013,Independent Study,"1 - 12","Noelle Hurd","TBA","TBA","Topical Research","Adolescent Resilience",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11503,PSYC,9501,014,Independent Study,"1 - 12","Vikram Jaswal","TBA","TBA","Topical Research","Language and Cognitive Develop",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11502,PSYC,9501,016,Independent Study,"1 - 12","Michael Kubovy","TBA","TBA","Topical Research","Visual and Auditory Perception",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11501,PSYC,9501,017,Independent Study,"1 - 12","Angeline Lillard","TBA","TBA","Topical Research","Children Culture Theory Mind",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11500,PSYC,9501,019,Independent Study,"1 - 12","James Morris","TBA","TBA","Topical Research","Social Neuroscience",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11499,PSYC,9501,021,Independent Study,"1 - 12","Brian Nosek","TBA","TBA","Topical Research","Implicit Social Cognition",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11498,PSYC,9501,022,Independent Study,"1 - 12","Shigehiro Oishi","TBA","TBA","Topical Research","Culture and Well-Being",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11497,PSYC,9501,023,Independent Study,"1 - 12","Charlotte Patterson","TBA","TBA","Topical Research","Child Family and Social",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11496,PSYC,9501,024,Independent Study,"1 - 12","Dennis Proffitt","TBA","TBA","Topical Research","Motion Perception",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11495,PSYC,9501,025,Independent Study,"1 - 12","Nicholas Reppucci","TBA","TBA","Topical Research","Law and Children",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11494,PSYC,9501,026,Independent Study,"1 - 12","Timothy Salthouse","TBA","TBA","Topical Research","Aging and Cognition",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11493,PSYC,9501,027,Independent Study,"1 - 12","Karen Schmidt","TBA","TBA","Topical Research","Ability Measurement",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11492,PSYC,9501,029,Independent Study,"1 - 12","Bethany Teachman","TBA","TBA","Topical Research","Cognition and Psychopathology",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11491,PSYC,9501,030,Independent Study,"1 - 12","Sophie Trawalter","TBA","TBA","Topical Research","Intergroup Relations",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11490,PSYC,9501,031,Independent Study,"1 - 12","Eric Turkheimer","TBA","TBA","Topical Research","Genes Families Personality",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11488,PSYC,9501,033,Independent Study,"1 - 12","Cedric Williams","TBA","TBA","Topical Research","Psychopharmacology",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
11487,PSYC,9501,034,Independent Study,"1 - 12","Daniel Willingham","TBA","TBA","Topical Research","Cognitive Neuropsychology",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
13543,PSYC,9501,035,Independent Study,"1 - 12","Melvin Wilson","TBA","TBA","Topical Research","Critic Issues Ethnic Minority",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
13544,PSYC,9501,036,Independent Study,"1 - 12","Timothy Wilson","TBA","TBA","Topical Research","Soc Cognition Human Inference",Open,0,15,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
14515,PSYC,9501,037,Independent Study,"1 - 12","Chad Meliza","TBA","TBA","Topical Research","Auditory Perception",Open,0,30,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
14516,PSYC,9501,038,Independent Study,"1 - 12","Tobias Grossmann","TBA","TBA","Topical Research","Early Social Brain Development",Open,0,30,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
14615,PSYC,9501,039,Independent Study,"1 - 12","Amrisha Vaish","TBA","TBA","Topical Research","Study Design Optimization",Open,0,30,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
15156,PSYC,9501,040,Independent Study,"1 - 12","Xin Tong","TBA","TBA","Topical Research","Computational Statistics",Open,0,30,0,"Independent laboratory research undertaken with advisor. Satisfactory/Unsatisfactory and can be repeated. Instructor permission required."
15386,PSYC,9560,001,Seminar,"1","Daniel Willingham","We 3:30PM - 4:30PM","Gilmer Hall B001","Teaching Psychology-Review Sessions","",Open,0,20,0,"Will introduce you to be being a teaching assistant at UVA. This course is designed for grad students in their first teaching experience who will serve as Review TAs--that is, student contact through office hours and review sessions, but you are not responsible for a course section. You will learn some issues of class organization at UVa (such as the use of Collab) as well as more nuanced skills you'll need in teaching students effectively.Prerequisite: GSAS"
15387,PSYC,9561,001,Seminar,"1","Daniel Willingham","Tu 11:30AM - 12:20PM","Gilmer Hall 225","Teaching Psychology-Sections","",Open,0,20,0,"This class is to continue your education in teaching of psychology. Course is designed to acquaint you with issues particular to the teaching of a section of a larger lecture course. Will cover classroom management, grading, and pedagogical techniques. It's very difficult to evaluate ones own teaching, so everyone will videotape their teaching at one occasion, and we will spend time learning to evaluate classroom practice through observation. Prerequisite: PSYC 9559-1 or PSYC 9560"
15388,PSYC,9562,001,Seminar,"1","Daniel Willingham","Th 11:30AM - 12:20PM","Gilmer Hall 225","Teaching Psychology-Courses","",Open,0,20,0,"This course is designed to help students learn how to design a course from scratch. It is presumed that before you take this course, you have led sections for at least two semesters, and have taken Psyc 9561. We will consider course planning from start to finish: factors that influence the topic of a course, purposes and implementation issues for various pedagogical methods, and functions of different methods of assessment. Prerequisite: You have led sections for at least two semesters, and have taken PSYC 9559-1 or Psyc 9561. GSAS."
11132,PSYC,9980,001,Independent Study,"1 - 3","Bethany Teachman","TBA","TBA","Practicum in Case Consultation","",Open,0,25,0,"Supervision in case assessment, evaluation, and intervention. Emphasizes issues involved in case management; types of issues and decisions that may affect the outcome of intervention; pragmatic issues in dealing with people referred as clients; consultation procedures with referral agencies; and liaisons with community agencies. Student performance is evaluated on a satisfactory/unsatisfactory basis. Prerequisite: Instructor permission."
11131,PSYC,9998,001,Independent Study,"1 - 12","Joseph Allen","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11850,PSYC,9998,002,Independent Study,"1 - 12","Steven Boker","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11851,PSYC,9998,004,Independent Study,"1 - 12","Peter Brunjes","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11852,PSYC,9998,005,Independent Study,"1 - 12","Gerald Clore","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11853,PSYC,9998,006,Independent Study,"1 - 12","James Coan","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11854,PSYC,9998,007,Independent Study,"1 - 12","Benjamin Converse","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11855,PSYC,9998,009,Independent Study,"1 - 12","Chad Dodson","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11856,PSYC,9998,010,Independent Study,"1 - 12","Robert Emery","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11857,PSYC,9998,011,Independent Study,"1 - 12","Alev Erisir","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
14517,PSYC,9998,012,Independent Study,"1 - 12","Tobias Grossmann","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11858,PSYC,9998,013,Independent Study,"1 - 12","David Hill","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
14129,PSYC,9998,014,Independent Study,"1 - 12","Noelle Hurd","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11859,PSYC,9998,015,Independent Study,"1 - 12","Vikram Jaswal","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11860,PSYC,9998,017,Independent Study,"1 - 12","Michael Kubovy","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11861,PSYC,9998,018,Independent Study,"1 - 12","Angeline Lillard","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11862,PSYC,9998,019,Independent Study,"1 - 12","Patricia Llewellyn","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
14518,PSYC,9998,020,Independent Study,"1 - 12","Chad Meliza","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11863,PSYC,9998,021,Independent Study,"1 - 12","James Morris","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11864,PSYC,9998,023,Independent Study,"1 - 12","Brian Nosek","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11865,PSYC,9998,024,Independent Study,"1 - 12","Shigehiro Oishi","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11866,PSYC,9998,025,Independent Study,"1 - 12","Charlotte Patterson","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11867,PSYC,9998,026,Independent Study,"1 - 12","Dennis Proffitt","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11868,PSYC,9998,027,Independent Study,"1 - 12","Nicholas Reppucci","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11869,PSYC,9998,028,Independent Study,"1 - 12","Timothy Salthouse","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11870,PSYC,9998,029,Independent Study,"1 - 12","Karen Schmidt","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11871,PSYC,9998,031,Independent Study,"1 - 12","Bethany Teachman","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11872,PSYC,9998,032,Independent Study,"1 - 12","Sophie Trawalter","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
11873,PSYC,9998,033,Independent Study,"1 - 12","Eric Turkheimer","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
13442,PSYC,9998,035,Independent Study,"1 - 12","Cedric Williams","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
13448,PSYC,9998,036,Independent Study,"1 - 12","Daniel Willingham","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
13545,PSYC,9998,037,Independent Study,"1 - 12","Melvin Wilson","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
13546,PSYC,9998,038,Independent Study,"1 - 12","Timothy Wilson","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
14519,PSYC,9998,039,Independent Study,"1 - 12","Amrisha Vaish","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
15155,PSYC,9998,040,Independent Study,"1 - 12","Xin Tong","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
19285,RELA,2850,001,Lecture,"3","Jalane Schmidt","TuTh 9:30AM - 10:45AM","Gibson Hall 211","Afro- Creole Religions in the Americas","",Open,0,38,0,"A survey course which familiarizes students with African-derived religions of the Caribbean and Latin America"
15056,RELB,2054,100,Lecture,"3","Staff","MoWe 9:00AM - 9:50AM","Clark Hall 107","Tibetan Buddhism Introduction","",Open,0,118,0,"Provides a systematic introduction to Tibetan Buddhism with a strong emphasis on tantric traditions of Buddhism - philosophy, contemplation, ritual, monastic life, pilgrimage, deities & demons, ethics, society, history, and art. The course aims to understand how these various aspects of Tibetan religious life mutually shape each other to form the unique religious traditions that have pertained on the Tibetan plateau for over a thousand years."
15510,RELB,2054,101,Discussion,"3","Staff","Fr 10:00AM - 10:50AM","Nau Hall 242","Tibetan Buddhism Introduction","",Open,0,20,0,"Provides a systematic introduction to Tibetan Buddhism with a strong emphasis on tantric traditions of Buddhism - philosophy, contemplation, ritual, monastic life, pilgrimage, deities & demons, ethics, society, history, and art. The course aims to understand how these various aspects of Tibetan religious life mutually shape each other to form the unique religious traditions that have pertained on the Tibetan plateau for over a thousand years."
15511,RELB,2054,102,Discussion,"3","Staff","Fr 11:00AM - 11:50AM","Gilmer Hall 141","Tibetan Buddhism Introduction","",Open,0,20,0,"Provides a systematic introduction to Tibetan Buddhism with a strong emphasis on tantric traditions of Buddhism - philosophy, contemplation, ritual, monastic life, pilgrimage, deities & demons, ethics, society, history, and art. The course aims to understand how these various aspects of Tibetan religious life mutually shape each other to form the unique religious traditions that have pertained on the Tibetan plateau for over a thousand years."
15512,RELB,2054,103,Discussion,"3","Staff","Th 6:00PM - 6:50PM","New Cabell Hall 485","Tibetan Buddhism Introduction","",Open,0,20,0,"Provides a systematic introduction to Tibetan Buddhism with a strong emphasis on tantric traditions of Buddhism - philosophy, contemplation, ritual, monastic life, pilgrimage, deities & demons, ethics, society, history, and art. The course aims to understand how these various aspects of Tibetan religious life mutually shape each other to form the unique religious traditions that have pertained on the Tibetan plateau for over a thousand years."
15513,RELB,2054,104,Discussion,"3","Staff","Th 7:00PM - 7:50PM","New Cabell Hall 485","Tibetan Buddhism Introduction","",Open,0,20,0,"Provides a systematic introduction to Tibetan Buddhism with a strong emphasis on tantric traditions of Buddhism - philosophy, contemplation, ritual, monastic life, pilgrimage, deities & demons, ethics, society, history, and art. The course aims to understand how these various aspects of Tibetan religious life mutually shape each other to form the unique religious traditions that have pertained on the Tibetan plateau for over a thousand years."
15514,RELB,2054,105,Discussion,"3","Staff","Fr 2:00PM - 2:50PM","New Cabell Hall 232","Tibetan Buddhism Introduction","",Open,0,20,0,"Provides a systematic introduction to Tibetan Buddhism with a strong emphasis on tantric traditions of Buddhism - philosophy, contemplation, ritual, monastic life, pilgrimage, deities & demons, ethics, society, history, and art. The course aims to understand how these various aspects of Tibetan religious life mutually shape each other to form the unique religious traditions that have pertained on the Tibetan plateau for over a thousand years."
15515,RELB,2054,106,Discussion,"3","Staff","Th 8:00PM - 8:50PM","New Cabell Hall 485","Tibetan Buddhism Introduction","",Open,0,20,0,"Provides a systematic introduction to Tibetan Buddhism with a strong emphasis on tantric traditions of Buddhism - philosophy, contemplation, ritual, monastic life, pilgrimage, deities & demons, ethics, society, history, and art. The course aims to understand how these various aspects of Tibetan religious life mutually shape each other to form the unique religious traditions that have pertained on the Tibetan plateau for over a thousand years."
11133,RELB,2100,100,Lecture,"3","Sonam Kachru","TuTh 2:00PM - 2:50PM","Nau Hall 101","Buddhism","",Open,0,118,0,"Theravada, Mahayana, and Tantrayana Buddhist developments in India."
11134,RELB,2100,101,Discussion,"3","Staff","Th 7:00PM - 7:50PM","Gibson Hall 241","Buddhism","",Open,0,20,0,"Theravada, Mahayana, and Tantrayana Buddhist developments in India."
11135,RELB,2100,102,Discussion,"3","Staff","Th 6:00PM - 6:50PM","New Cabell Hall 395","Buddhism","",Open,0,20,0,"Theravada, Mahayana, and Tantrayana Buddhist developments in India."
11136,RELB,2100,103,Discussion,"3","Staff","Th 8:00PM - 8:50PM","New Cabell Hall 111","Buddhism","",Open,0,20,0,"Theravada, Mahayana, and Tantrayana Buddhist developments in India."
18879,RELB,2100,104,Discussion,"3","Staff","Th 7:00PM - 7:50PM","New Cabell Hall 107","Buddhism","",Open,0,20,0,"Theravada, Mahayana, and Tantrayana Buddhist developments in India."
18880,RELB,2100,105,Discussion,"3","Staff","Th 6:00PM - 6:50PM","Gibson Hall 141","Buddhism","",Open,0,20,0,"Theravada, Mahayana, and Tantrayana Buddhist developments in India."
18881,RELB,2100,106,Discussion,"3","Staff","Th 8:00PM - 8:50PM","New Cabell Hall 283","Buddhism","",Open,0,20,0,"Theravada, Mahayana, and Tantrayana Buddhist developments in India."
18892,RELB,2135,001,Lecture,"3","Staff","MoWeFr 10:00AM - 10:50AM","Nau Hall 141","Chinese Buddhism","",Open,0,30,0,"This course examines the ways in which Chinese Buddhism differs from the Buddhisms of other countries. The first half of the course introduces Buddhism with a focus on the historical development of the tradition.The second half of the course surveys several philosophical schools and forms of practice including Huayan, Chan, Pure Land, and Tantric Buddhism."
19709,RELB,2252,001,Lecture,"3","Kurtis Schaeffer","Tu 3:30PM - 6:00PM","Shannon House 109","Buddhism in Film","",Open,0,20,0,"This course is an introduction to Buddhism and an exploration of the place of Buddhism within contemporary Asian, European, and North American cultures through film. The goals are 1) to identify longstanding Buddhist narrative themes in contemporary films, 2) to consider how Buddhism is employed in films to address contemporary issues, and 3) to gain through film a vivid sense of Buddhism as a complex social and cultural phenomenon."
18877,RELB,2715,001,Lecture,"3","Staff","TuTh 12:30PM - 1:45PM","New Cabell Hall 309","Chinese Religions","",Open,0,40,0,"This course serves as a general introduction to the religions of China, including Confucianism, Buddhism, Daoism, and popular religion. By emphasizing the reading of primary texts in translation, we will explore the major ideas and practices of these traditions, making special note of the cultural, historical, political and material contexts in which they were conceived and expressed.This course satisfies the Non-Western Perspectives Requirement,"
14061,RELB,3408,001,Seminar,"3","John Campbell","MoWe 2:00PM - 3:15PM","Gibson Hall 211","Tibetan Buddhist Philosophy","",Open,0,30,0,"Tibet possesses one of the great Buddhist philosophical traditions in the world. Tibetan Buddhist thinkers composed comprehensive and philosophically rigorous works on human growth according to classical Buddhism, works that surveyed ethics, meditation practice, the nature of personal identity, and enlightenment itself. In this seminar we will read and discuss famous Tibetan overviews of Buddhist philosophy. Pre-Requisites: One prior course in religion or philosophy recommended"
18878,RELB,5390,001,Seminar,"3","David Germano","Mo 3:30PM - 6:00PM","New Cabell Hall 368","Tibetan Buddhist Tantra Dzokchen","",Open,0,20,0,"Examines the Dzokchen tradition of Tibetan Buddhist Tantra focusing on its philosophical and contemplative systems and its historical and social contexts."
13439,RELB,5470,001,Seminar,"3","Staff","TuTh 2:00PM - 3:15PM","Contact Department","Literary Tibetan V","",Open,0,5,0,"Advanced study in the philosophical and spiritual language of Tibet, past and present. Prerequisite: RELB 5000, 5010, 5350, 5360, or equivalent."
13440,RELB,5800,001,Seminar,"3","Staff","TuTh 2:00PM - 3:15PM","Contact Department","Literary Tibetan VII","",Open,0,3,0,"Examines the Yogachara-Svatantrika system as presented in Jang-kya's Presentation of Tenets, oral debate, and exercises in spoken Tibetan. Prerequisite: RELB 5000, 5010, 5350, 5360, 5470, 5480 or equivalent."
15691,RELB,8230,001,Seminar,"3","Kurtis Schaeffer","Mo 3:30PM - 6:00PM","New Cabell Hall 315","Advanced Literary and Spoken Tibetan","",Open,0,20,0,"Readings in various genres, including philosophy, poetry, ritual, narrative, and so forth."
18882,RELC,1220,100,Lecture,"3","Janet Spittler","MoWe 9:00AM - 9:50AM","McLeod Hall 1020","New Testament and Early Christianity","",Open,0,178,0,"Studies the history, literature, and theology of earliest Christianity in light of the New Testament. Emphasizes the cultural milieu and methods of contemporary biblical criticism."
18883,RELC,1220,101,Discussion,"3","Staff","Fr 12:00PM - 12:50PM","Nau Hall 241","New Testament and Early Christianity","",Open,0,20,0,"Studies the history, literature, and theology of earliest Christianity in light of the New Testament. Emphasizes the cultural milieu and methods of contemporary biblical criticism."
18884,RELC,1220,102,Discussion,"3","Staff","Fr 1:00PM - 1:50PM","Nau Hall 142","New Testament and Early Christianity","",Open,0,20,0,"Studies the history, literature, and theology of earliest Christianity in light of the New Testament. Emphasizes the cultural milieu and methods of contemporary biblical criticism."
18885,RELC,1220,103,Discussion,"3","Staff","Fr 2:00PM - 2:50PM","New Cabell Hall 132","New Testament and Early Christianity","",Open,0,20,0,"Studies the history, literature, and theology of earliest Christianity in light of the New Testament. Emphasizes the cultural milieu and methods of contemporary biblical criticism."
18886,RELC,1220,104,Discussion,"3","Staff","Fr 12:00PM - 12:50PM","Nau Hall 242","New Testament and Early Christianity","",Open,0,20,0,"Studies the history, literature, and theology of earliest Christianity in light of the New Testament. Emphasizes the cultural milieu and methods of contemporary biblical criticism."
18887,RELC,1220,105,Discussion,"3","Staff","Fr 1:00PM - 1:50PM","Gibson Hall 241","New Testament and Early Christianity","",Open,0,20,0,"Studies the history, literature, and theology of earliest Christianity in light of the New Testament. Emphasizes the cultural milieu and methods of contemporary biblical criticism."
18888,RELC,1220,106,Discussion,"3","Staff","Fr 2:00PM - 2:50PM","Gibson Hall 242","New Testament and Early Christianity","",Open,0,20,0,"Studies the history, literature, and theology of earliest Christianity in light of the New Testament. Emphasizes the cultural milieu and methods of contemporary biblical criticism."
